StudentID,Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance
8983,1,61,Yes,7,9,Poor
8984,5,48,Yes,8,6,Poor
8985,2,88,No,5,1,Average
8986,6,79,No,5,2,Average
8987,7,65,Yes,8,9,Average
8988,1,84,No,7,7,Average
8989,6,44,Yes,5,1,Poor
8990,8,68,No,9,6,Average
8991,5,93,Yes,6,5,Good
8992,7,61,No,7,9,Average
8993,6,88,Yes,8,3,Good
8994,4,42,No,7,3,Poor
8995,7,67,Yes,9,2,Average
8996,9,77,Yes,7,5,Good
8997,7,53,No,4,2,Poor
8998,5,86,Yes,8,8,Average
8999,7,53,Yes,6,3,Poor
9000,3,82,No,8,3,Average
9001,2,50,No,4,1,Poor
9002,5,48,Yes,8,1,Poor
9003,4,77,Yes,8,6,Average
9004,5,86,Yes,6,4,Good
9005,8,83,Yes,4,2,Good
9006,4,45,No,8,5,Poor
9007,9,40,Yes,9,5,Poor
9008,7,64,Yes,8,0,Average
9009,7,55,No,5,2,Poor
9010,8,91,No,8,4,Distinction
9011,6,54,Yes,6,6,Poor
9012,8,73,No,5,3,Average
9013,3,56,No,9,7,Poor
9014,1,42,No,9,2,Poor
9015,6,42,Yes,9,5,Poor
9016,1,76,Yes,4,5,Poor
9017,9,56,Yes,9,8,Average
9018,2,94,No,7,3,Good
9019,2,88,Yes,6,6,Average
9020,7,91,Yes,4,9,Good
9021,2,77,Yes,5,0,Average
9022,8,40,No,7,0,Poor
9023,6,46,Yes,4,1,Poor
9024,7,65,Yes,6,3,Average
9025,7,86,Yes,5,5,Good
9026,6,78,Yes,6,3,Average
9027,9,58,No,6,5,Average
9028,9,91,Yes,5,1,Distinction
9029,7,93,Yes,9,8,Distinction
9030,9,69,No,8,2,Average
9031,3,82,No,6,6,Average
9032,3,94,No,9,0,Good
9033,1,53,No,5,7,Poor
9034,5,52,No,6,3,Poor
9035,4,59,Yes,8,4,Poor
9036,2,65,No,5,6,Poor
9037,9,66,No,4,2,Average
9038,3,64,No,4,8,Poor
9039,8,48,Yes,9,8,Poor
9040,6,80,Yes,4,7,Average
9041,5,87,Yes,7,0,Good
9042,1,51,No,6,1,Poor
9043,4,49,Yes,6,1,Poor
9044,3,45,No,5,2,Poor
9045,1,89,No,7,1,Average
9046,5,73,Yes,6,0,Average
9047,6,98,Yes,5,4,Distinction
9048,2,91,Yes,8,5,Average
9049,3,80,No,6,6,Average
9050,6,58,Yes,9,9,Average
9051,4,45,Yes,6,6,Poor
9052,9,41,Yes,8,1,Poor
9053,5,54,Yes,8,6,Poor
9054,4,56,Yes,6,1,Poor
9055,2,55,No,8,1,Poor
9056,6,67,No,5,5,Average
9057,2,60,Yes,6,5,Poor
9058,7,47,No,6,7,Poor
9059,3,49,No,4,4,Poor
9060,9,49,No,9,4,Poor
9061,5,89,Yes,6,9,Good
9062,8,49,No,4,0,Poor
9063,6,48,Yes,8,3,Poor
9064,8,67,No,9,0,Average
9065,3,63,Yes,9,9,Poor
9066,3,58,No,8,4,Poor
9067,5,72,No,5,7,Average
9068,3,43,Yes,4,0,Poor
9069,8,95,Yes,6,2,Distinction
9070,8,42,No,4,0,Poor
9071,2,81,Yes,8,5,Average
9072,4,51,Yes,8,9,Poor
9073,1,57,Yes,5,0,Poor
9074,4,62,Yes,9,9,Poor
9075,4,59,No,9,2,Poor
9076,9,45,Yes,8,4,Poor
9077,3,92,No,4,4,Good
9078,2,73,No,9,1,Average
9079,9,81,Yes,6,2,Good
9080,9,41,Yes,6,8,Poor
9081,1,69,Yes,4,0,Poor
9082,6,48,Yes,5,0,Poor
9083,8,66,No,6,1,Average
9084,3,81,No,4,7,Average
9085,9,73,Yes,4,5,Average
9086,2,79,No,8,3,Average
9087,6,63,Yes,9,6,Average
9088,1,88,No,8,5,Average
9089,7,56,No,9,8,Poor
9090,3,68,No,5,5,Poor
9091,7,75,Yes,5,1,Average
9092,4,89,Yes,5,2,Good
9093,9,51,No,4,8,Poor
9094,5,70,Yes,4,6,Average
9095,3,88,Yes,8,5,Good
9096,8,48,No,6,4,Poor
9097,6,58,Yes,9,2,Average
9098,2,85,Yes,9,3,Average
9099,3,85,No,5,0,Average
9100,8,56,No,9,4,Average
9101,7,41,No,7,6,Poor
9102,6,79,No,5,1,Average
9103,1,44,Yes,9,7,Poor
9104,9,98,Yes,8,9,Distinction
9105,3,78,No,9,5,Average
9106,5,93,No,4,9,Good
9107,7,87,Yes,8,2,Good
9108,7,55,Yes,8,1,Average
9109,3,56,Yes,8,7,Poor
9110,4,93,No,7,3,Good
9111,7,66,No,7,6,Average
9112,8,46,No,9,6,Poor
9113,2,91,No,5,9,Good
9114,9,47,Yes,9,8,Poor
9115,7,47,No,9,9,Poor
9116,8,62,No,9,7,Average
9117,6,71,Yes,4,7,Average
9118,6,82,No,8,6,Good
9119,9,86,Yes,6,9,Good
9120,4,57,No,5,4,Poor
9121,5,77,Yes,5,8,Average
9122,9,93,Yes,8,6,Distinction
9123,1,51,Yes,5,2,Poor
9124,4,54,No,8,5,Poor
9125,7,67,No,5,2,Average
9126,9,94,No,9,5,Distinction
9127,6,77,No,4,7,Average
9128,8,89,No,5,8,Distinction
9129,9,95,No,5,1,Distinction
9130,4,70,Yes,6,5,Average
9131,1,91,No,4,2,Average
9132,8,48,No,9,6,Poor
9133,2,47,Yes,4,3,Poor
9134,1,85,Yes,4,4,Average
9135,7,58,No,5,9,Poor
9136,9,90,Yes,7,5,Distinction
9137,9,47,No,5,7,Poor
9138,3,73,Yes,8,1,Average
9139,6,96,No,6,3,Good
9140,7,43,Yes,4,3,Poor
9141,9,70,Yes,8,5,Average
9142,2,77,No,9,3,Average
9143,8,42,No,8,4,Poor
9144,7,74,Yes,7,4,Average
9145,4,58,Yes,4,7,Poor
9146,2,82,Yes,5,3,Average
9147,8,68,Yes,4,5,Average
9148,5,49,No,6,6,Poor
9149,6,51,Yes,4,7,Poor
9150,7,85,Yes,8,8,Good
9151,1,69,No,8,9,Poor
9152,8,69,No,5,7,Average
9153,4,99,No,5,3,Good
9154,9,57,No,5,3,Average
9155,1,63,No,9,9,Poor
9156,2,71,No,6,4,Poor
9157,6,48,Yes,9,2,Poor
9158,1,86,Yes,9,1,Average
9159,4,63,Yes,9,1,Poor
9160,8,65,No,4,8,Average
9161,5,42,No,7,7,Poor
9162,9,62,Yes,4,5,Average
9163,6,50,Yes,5,8,Poor
9164,1,49,No,6,4,Poor
9165,6,89,No,9,9,Good
9166,6,75,Yes,4,0,Average
9167,6,99,Yes,8,7,Distinction
9168,8,52,Yes,9,2,Average
9169,6,68,Yes,4,8,Average
9170,5,77,Yes,8,0,Average
9171,2,98,No,4,2,Good
9172,4,92,Yes,4,0,Good
9173,5,52,Yes,9,0,Poor
9174,4,96,No,4,5,Good
9175,2,65,Yes,5,3,Poor
9176,7,59,No,8,9,Average
9177,2,44,No,6,3,Poor
9178,1,59,Yes,7,4,Poor
9179,5,53,Yes,9,2,Poor
9180,1,84,No,8,1,Average
9181,1,53,No,5,9,Poor
9182,1,47,No,8,7,Poor
9183,6,87,Yes,6,6,Good
9184,9,52,Yes,9,9,Average
9185,1,63,Yes,8,3,Poor
9186,5,54,Yes,5,1,Poor
9187,9,90,Yes,9,8,Distinction
9188,9,40,No,5,7,Poor
9189,1,61,Yes,9,3,Poor
9190,8,73,Yes,7,4,Average
9191,1,89,No,6,9,Average
9192,8,90,Yes,7,5,Distinction
9193,1,79,Yes,4,3,Average
9194,5,42,Yes,5,1,Poor
9195,8,94,No,7,4,Distinction
9196,6,65,No,5,0,Average
9197,9,53,Yes,9,6,Poor
9198,1,97,Yes,5,8,Good
9199,9,80,Yes,4,2,Good
9200,1,47,No,5,5,Poor
9201,3,88,No,9,8,Good
9202,1,94,Yes,9,3,Average
9203,3,94,Yes,7,5,Good
9204,2,95,Yes,6,2,Good
9205,2,55,Yes,8,8,Poor
9206,9,81,No,7,6,Good
9207,8,60,No,4,6,Average
9208,1,49,Yes,8,3,Poor
9209,4,96,No,5,5,Good
9210,1,64,No,7,7,Poor
9211,1,95,Yes,8,5,Good
9212,4,77,Yes,7,5,Average
9213,2,61,Yes,5,3,Poor
9214,3,88,Yes,9,7,Good
9215,9,87,No,7,9,Distinction
9216,2,86,Yes,4,7,Average
9217,4,93,Yes,8,8,Good
9218,1,85,Yes,8,5,Average
9219,2,43,Yes,8,1,Poor
9220,5,43,No,7,3,Poor
9221,1,69,Yes,5,3,Poor
9222,7,41,Yes,7,7,Poor
9223,4,68,No,7,4,Average
9224,6,82,Yes,9,3,Good
9225,8,75,Yes,8,7,Average
9226,6,60,Yes,5,2,Poor
9227,2,99,No,6,1,Good
9228,1,60,Yes,5,3,Poor
9229,8,87,Yes,7,0,Good
9230,8,60,Yes,4,0,Poor
9231,9,43,No,5,4,Poor
9232,6,40,Yes,8,0,Poor
9233,1,65,Yes,4,3,Poor
9234,9,95,Yes,6,7,Distinction
9235,3,90,No,6,7,Good
9236,6,41,No,4,1,Poor
9237,9,48,Yes,6,2,Poor
9238,3,94,Yes,4,2,Good
9239,5,96,No,7,0,Good
9240,5,84,Yes,4,2,Good
9241,7,57,No,7,7,Average
9242,4,87,No,8,5,Good
9243,4,87,No,8,4,Good
9244,7,96,Yes,6,9,Distinction
9245,9,81,No,9,8,Good
9246,4,80,No,9,6,Average
9247,4,50,Yes,4,5,Poor
9248,6,64,Yes,7,4,Poor
9249,6,65,Yes,8,4,Average
9250,7,97,No,8,9,Distinction
9251,1,75,No,8,8,Average
9252,3,81,Yes,6,9,Average
9253,9,74,No,8,5,Good
9254,6,77,Yes,9,3,Good
9255,6,42,Yes,5,3,Poor
9256,5,98,Yes,6,3,Good
9257,3,80,Yes,4,5,Average
9258,5,74,Yes,5,0,Average
9259,1,89,No,6,8,Average
9260,3,79,No,6,1,Average
9261,4,61,Yes,7,1,Poor
9262,5,47,No,5,4,Poor
9263,9,54,No,5,3,Average
9264,4,84,Yes,9,2,Average
9265,3,46,No,5,4,Poor
9266,1,58,No,8,6,Poor
9267,6,79,Yes,9,9,Good
9268,7,81,No,8,1,Good
9269,8,56,No,9,5,Average
9270,1,40,No,4,3,Poor
9271,4,84,No,9,1,Average
9272,5,68,No,4,0,Average
9273,2,97,Yes,9,7,Good
9274,1,52,Yes,4,4,Poor
9275,8,95,Yes,8,9,Distinction
9276,6,87,Yes,9,1,Good
9277,5,68,Yes,7,7,Average
9278,9,80,No,9,2,Good
9279,2,81,No,4,6,Average
9280,8,45,Yes,6,1,Poor
9281,9,44,Yes,8,6,Poor
9282,1,73,Yes,7,3,Poor
9283,7,50,No,6,9,Poor
9284,8,48,No,6,0,Poor
9285,3,77,No,8,4,Average
9286,4,79,No,9,3,Average
9287,3,80,No,5,7,Average
9288,7,48,No,7,0,Poor
9289,9,47,Yes,9,1,Poor
9290,3,83,No,8,4,Average
9291,6,97,Yes,5,9,Distinction
9292,8,79,Yes,8,9,Good
9293,6,42,No,8,1,Poor
9294,2,52,No,6,0,Poor
9295,7,58,No,9,5,Poor
9296,2,73,No,8,9,Average
9297,2,71,No,9,3,Poor
9298,2,88,No,5,4,Average
9299,1,55,No,6,2,Poor
9300,1,75,No,5,9,Poor
9301,7,57,Yes,5,5,Poor
9302,5,53,Yes,6,3,Poor
9303,3,69,No,9,5,Average
9304,1,41,Yes,5,4,Poor
9305,6,52,No,4,1,Poor
9306,1,66,Yes,9,3,Poor
9307,9,98,Yes,8,1,Distinction
9308,2,92,No,6,4,Average
9309,1,91,No,6,2,Average
9310,7,56,No,9,5,Poor
9311,6,70,Yes,4,4,Average
9312,6,54,Yes,4,1,Poor
9313,5,96,No,4,9,Good
9314,4,59,Yes,4,7,Poor
9315,4,44,No,7,5,Poor
9316,3,46,Yes,6,8,Poor
9317,8,57,No,5,2,Average
9318,7,95,Yes,6,3,Distinction
9319,9,50,No,6,7,Poor
9320,1,71,No,6,6,Poor
9321,7,89,No,4,7,Good
9322,4,66,Yes,4,8,Poor
9323,7,65,No,7,7,Average
9324,1,76,Yes,9,7,Average
9325,5,84,No,6,5,Good
9326,3,67,No,8,1,Poor
9327,5,89,No,9,6,Good
9328,4,41,Yes,7,3,Poor
9329,2,59,Yes,4,2,Poor
9330,4,43,Yes,6,3,Poor
9331,3,52,No,4,3,Poor
9332,1,63,Yes,9,2,Poor
9333,8,87,No,5,8,Good
9334,5,77,No,4,2,Average
9335,4,97,No,4,1,Good
9336,5,79,No,7,0,Average
9337,4,87,No,5,0,Average
9338,3,84,Yes,9,4,Average
9339,5,94,Yes,8,4,Good
9340,4,68,No,8,8,Average
9341,1,97,No,8,3,Average
9342,3,75,Yes,6,4,Average
9343,8,41,No,8,5,Poor
9344,7,80,No,6,9,Average
9345,2,57,No,9,6,Poor
9346,1,88,No,9,8,Average
9347,3,47,Yes,4,5,Poor
9348,5,97,No,8,0,Good
9349,1,54,Yes,7,7,Poor
9350,3,80,Yes,9,1,Average
9351,3,56,Yes,5,8,Poor
9352,5,62,Yes,5,6,Average
9353,3,41,No,9,6,Poor
9354,9,45,No,4,9,Poor
9355,1,68,No,5,9,Poor
9356,4,66,Yes,5,4,Poor
9357,4,76,Yes,4,7,Average
9358,1,88,Yes,4,9,Average
9359,2,73,No,4,0,Average
9360,1,57,No,7,2,Poor
9361,6,81,No,4,8,Average
9362,3,49,Yes,4,0,Poor
9363,7,77,Yes,4,7,Average
9364,5,98,No,9,5,Distinction
9365,9,83,Yes,8,9,Distinction
9366,7,56,Yes,9,4,Poor
9367,4,98,No,8,5,Good
9368,5,52,Yes,7,4,Poor
9369,5,91,Yes,7,8,Good
9370,5,99,No,5,1,Distinction
9371,9,87,Yes,9,9,Distinction
9372,3,81,Yes,8,5,Average
9373,6,66,Yes,7,3,Average
9374,8,92,Yes,7,2,Distinction
9375,9,41,No,9,4,Poor
9376,7,73,No,5,1,Average
9377,3,70,Yes,4,2,Average
9378,1,62,No,6,6,Poor
9379,4,46,No,5,0,Poor
9380,6,77,No,6,1,Average
9381,3,72,Yes,5,2,Average
9382,1,51,Yes,5,9,Poor
9383,6,84,No,4,6,Good
9384,1,51,No,7,3,Poor
9385,9,58,No,8,7,Average
9386,1,48,No,5,7,Poor
9387,6,49,Yes,4,0,Poor
9388,1,56,No,6,4,Poor
9389,7,89,Yes,9,0,Good
9390,3,79,Yes,9,6,Average
9391,6,78,Yes,7,3,Average
9392,7,80,Yes,9,7,Good
9393,1,49,Yes,5,7,Poor
9394,1,51,Yes,6,8,Poor
9395,5,54,Yes,5,5,Poor
9396,6,70,No,9,6,Average
9397,9,54,Yes,8,6,Average
9398,1,67,No,9,4,Poor
9399,4,43,No,8,6,Poor
9400,8,75,No,9,8,Good
9401,9,94,No,7,3,Distinction
9402,3,40,No,6,1,Poor
9403,2,97,Yes,8,7,Good
9404,4,83,Yes,4,6,Average
9405,2,96,No,7,5,Good
9406,1,73,No,5,6,Poor
9407,3,86,No,9,2,Average
9408,7,56,Yes,6,5,Poor
9409,1,78,No,6,9,Average
9410,2,77,Yes,9,6,Average
9411,1,83,Yes,4,6,Average
9412,8,90,No,8,4,Good
9413,5,72,Yes,9,2,Average
9414,8,99,Yes,6,1,Distinction
9415,3,60,Yes,4,6,Poor
9416,7,65,No,4,3,Average
9417,8,85,No,5,1,Good
9418,6,75,No,4,7,Average
9419,7,44,No,7,1,Poor
9420,2,72,No,6,5,Poor
9421,8,40,No,7,3,Poor
9422,5,92,No,4,8,Good
9423,7,45,No,4,4,Poor
9424,1,76,Yes,7,3,Average
9425,5,41,No,5,7,Poor
9426,1,96,Yes,4,2,Average
9427,8,92,Yes,7,8,Distinction
9428,4,98,No,7,7,Good
9429,4,98,Yes,6,7,Good
9430,2,44,Yes,5,9,Poor
9431,5,65,No,8,4,Average
9432,1,80,Yes,7,0,Average
9433,9,90,No,6,9,Distinction
9434,5,92,Yes,8,8,Good
9435,6,86,Yes,6,1,Good
9436,2,52,No,6,0,Poor
9437,1,51,Yes,9,5,Poor
9438,4,44,Yes,5,0,Poor
9439,7,41,No,4,9,Poor
9440,6,98,No,5,9,Distinction
9441,1,43,Yes,8,9,Poor
9442,1,98,Yes,9,6,Good
9443,8,66,No,5,6,Average
9444,4,89,Yes,4,0,Good
9445,5,92,No,5,9,Good
9446,7,49,No,5,4,Poor
9447,8,52,No,5,2,Poor
9448,7,83,Yes,7,1,Good
9449,2,41,Yes,7,4,Poor
9450,4,65,Yes,5,4,Poor
9451,1,54,No,4,1,Poor
9452,9,85,Yes,4,5,Good
9453,3,96,No,4,6,Good
9454,3,49,Yes,4,0,Poor
9455,9,61,No,9,2,Average
9456,3,79,No,9,3,Average
9457,8,64,Yes,6,1,Average
9458,2,54,No,5,9,Poor
9459,3,52,Yes,5,4,Poor
9460,2,47,Yes,6,3,Poor
9461,1,60,Yes,4,1,Poor
9462,2,60,Yes,8,0,Poor
9463,8,61,Yes,8,7,Average
9464,9,85,No,6,1,Good
9465,2,72,Yes,8,3,Average
9466,7,84,No,7,9,Good
9467,5,66,Yes,5,4,Average
9468,3,79,No,8,1,Average
9469,9,89,No,9,9,Distinction
9470,6,61,Yes,9,8,Average
9471,1,69,No,7,1,Poor
9472,5,48,Yes,5,5,Poor
9473,7,84,Yes,7,6,Good
9474,4,74,Yes,5,5,Average
9475,8,57,No,5,3,Average
9476,5,81,No,8,0,Average
9477,9,44,No,9,1,Poor
9478,9,66,No,6,9,Average
9479,9,96,Yes,8,9,Distinction
9480,1,45,Yes,4,5,Poor
9481,2,71,No,7,7,Poor
9482,3,47,No,4,2,Poor
9483,4,95,Yes,5,6,Good
9484,9,78,No,8,8,Good
9485,6,60,Yes,4,3,Poor
9486,1,57,No,4,6,Poor
9487,9,53,No,9,6,Average
9488,6,54,No,4,9,Poor
9489,4,81,Yes,9,8,Average
9490,4,65,Yes,9,2,Poor
9491,3,92,No,5,0,Good
9492,7,83,No,9,7,Good
9493,3,71,No,5,3,Poor
9494,2,78,No,9,1,Average
9495,8,67,No,9,4,Average
9496,4,99,No,5,3,Good
9497,8,78,No,4,0,Average
9498,1,82,No,7,6,Average
9499,5,71,Yes,8,3,Average
9500,9,52,Yes,8,7,Poor
9501,1,54,Yes,5,8,Poor
9502,4,57,Yes,4,7,Poor
9503,6,78,No,7,0,Average
9504,8,45,Yes,6,7,Poor
9505,3,94,Yes,5,4,Good
9506,5,50,No,6,0,Poor
9507,7,71,Yes,8,8,Average
9508,1,79,Yes,8,8,Average
9509,7,59,Yes,7,6,Average
9510,8,72,Yes,7,6,Average
9511,8,79,Yes,6,0,Average
9512,9,47,No,8,8,Poor
9513,6,90,No,7,0,Good
9514,6,74,No,7,6,Average
9515,2,44,Yes,8,8,Poor
9516,3,74,Yes,8,8,Average
9517,4,86,Yes,4,4,Average
9518,4,53,No,9,5,Poor
9519,8,60,Yes,7,1,Average
9520,1,86,Yes,6,1,Average
9521,4,63,Yes,5,9,Poor
9522,4,56,Yes,5,8,Poor
9523,1,57,No,8,0,Poor
9524,3,73,No,9,9,Average
9525,5,51,Yes,6,4,Poor
9526,6,55,No,4,6,Poor
9527,9,43,No,7,9,Poor
9528,9,64,No,4,5,Average
9529,9,73,Yes,6,5,Average
9530,1,67,No,4,5,Poor
9531,9,85,No,8,7,Good
9532,8,50,Yes,5,6,Poor
9533,2,52,No,8,4,Poor
9534,1,70,No,7,9,Poor
9535,1,99,No,8,1,Good
9536,6,64,Yes,6,9,Average
9537,9,78,Yes,6,5,Good
9538,7,49,No,7,9,Poor
9539,5,63,Yes,7,4,Average
9540,2,40,Yes,5,3,Poor
9541,1,92,Yes,4,9,Average
9542,2,64,No,5,4,Poor
9543,1,67,No,8,8,Poor
9544,3,75,Yes,4,1,Average
9545,6,57,No,7,5,Poor
9546,8,45,Yes,6,8,Poor
9547,3,41,Yes,8,9,Poor
9548,9,42,No,5,4,Poor
9549,5,85,Yes,9,5,Good
9550,7,47,Yes,9,9,Poor
9551,8,70,Yes,7,3,Average
9552,3,87,Yes,4,4,Average
9553,2,58,No,9,7,Poor
9554,2,89,Yes,4,0,Average
9555,5,45,No,6,0,Poor
9556,1,53,Yes,7,9,Poor
9557,2,42,No,7,3,Poor
9558,9,87,Yes,8,9,Distinction
9559,7,40,Yes,8,2,Poor
9560,6,83,No,4,4,Good
9561,9,69,No,9,9,Average
9562,7,85,Yes,9,7,Good
9563,5,58,Yes,5,0,Poor
9564,9,93,Yes,4,4,Distinction
9565,6,58,Yes,9,4,Poor
9566,6,48,Yes,8,1,Poor
9567,4,46,No,8,4,Poor
9568,1,85,No,8,7,Average
9569,5,76,Yes,4,9,Average
9570,9,89,No,7,6,Distinction
9571,8,80,No,5,1,Good
9572,8,92,Yes,5,5,Distinction
9573,5,46,No,8,9,Poor
9574,9,48,Yes,6,0,Poor
9575,3,43,No,4,9,Poor
9576,3,64,No,9,9,Poor
9577,1,88,No,9,2,Average
9578,9,51,No,7,5,Average
9579,6,45,No,8,8,Poor
9580,2,57,Yes,6,0,Poor
9581,8,79,No,8,5,Good
9582,9,60,Yes,6,1,Average
9583,9,54,No,5,8,Poor
9584,2,42,No,6,1,Poor
9585,2,41,No,5,2,Poor
9586,7,95,Yes,5,1,Distinction
9587,4,94,No,4,3,Good
9588,1,80,No,6,3,Average
9589,8,79,Yes,7,9,Good
9590,2,98,Yes,7,0,Good
9591,3,43,Yes,6,7,Poor
9592,5,71,No,4,4,Average
9593,3,41,No,7,7,Poor
9594,7,85,No,8,5,Good
9595,7,68,No,7,1,Average
9596,2,41,Yes,4,6,Poor
9597,7,73,Yes,5,9,Average
9598,6,66,No,5,8,Average
9599,9,99,Yes,5,6,Distinction
9600,9,93,Yes,4,4,Distinction
9601,2,78,Yes,5,3,Average
9602,7,83,No,5,7,Good
9603,5,77,Yes,4,5,Average
9604,6,57,No,8,4,Poor
9605,1,75,No,7,6,Poor
9606,7,58,No,4,2,Poor
9607,6,66,Yes,4,8,Average
9608,4,84,Yes,6,3,Average
9609,1,59,Yes,5,3,Poor
9610,9,60,Yes,9,7,Average
9611,4,62,No,8,5,Poor
9612,2,69,No,9,0,Poor
9613,8,64,No,6,1,Average
9614,2,70,Yes,8,8,Poor
9615,5,66,Yes,5,5,Poor
9616,6,73,Yes,9,6,Average
9617,8,47,No,5,8,Poor
9618,1,58,No,5,2,Poor
9619,1,80,Yes,7,4,Average
9620,4,65,No,8,4,Average
9621,5,67,No,8,9,Average
9622,9,43,Yes,6,6,Poor
9623,7,70,Yes,4,1,Average
9624,7,55,No,5,3,Poor
9625,8,90,Yes,5,3,Good
9626,5,49,No,9,7,Poor
9627,5,77,Yes,6,9,Average
9628,1,87,No,8,2,Average
9629,9,49,Yes,7,1,Poor
9630,6,84,Yes,8,8,Good
9631,9,48,Yes,7,3,Poor
9632,3,78,No,7,8,Average
9633,5,75,No,8,5,Average
9634,2,90,Yes,9,0,Good
9635,5,97,No,5,2,Good
9636,8,75,No,7,6,Average
9637,2,58,Yes,9,8,Poor
9638,8,99,Yes,6,7,Distinction
9639,4,58,Yes,6,4,Poor
9640,1,51,No,7,7,Poor
9641,5,52,Yes,5,1,Poor
9642,1,64,No,7,2,Poor
9643,7,75,No,6,7,Average
9644,8,64,No,6,8,Average
9645,3,67,Yes,8,9,Poor
9646,3,81,Yes,5,7,Average
9647,7,92,No,8,3,Good
9648,4,78,No,9,5,Average
9649,3,69,Yes,9,4,Average
9650,8,44,Yes,9,3,Poor
9651,3,56,Yes,4,8,Poor
9652,7,57,Yes,9,9,Average
9653,2,82,Yes,7,2,Average
9654,1,86,Yes,8,0,Average
9655,6,60,Yes,9,6,Poor
9656,8,61,Yes,5,9,Average
9657,1,78,Yes,9,7,Average
9658,9,89,No,7,2,Distinction
9659,3,97,Yes,7,2,Good
9660,3,96,Yes,7,5,Good
9661,4,45,No,7,1,Poor
9662,1,89,Yes,7,5,Average
9663,9,55,Yes,5,4,Average
9664,3,41,No,4,6,Poor
9665,4,90,Yes,6,8,Good
9666,1,40,No,4,8,Poor
9667,4,96,No,6,0,Good
9668,1,69,Yes,8,6,Poor
9669,5,97,No,7,2,Good
9670,5,82,No,8,3,Average
9671,7,91,No,8,1,Good
9672,8,76,No,6,0,Average
9673,4,87,Yes,5,9,Good
9674,7,62,No,7,2,Average
9675,4,40,No,9,9,Poor
9676,3,58,Yes,8,8,Poor
9677,6,85,No,4,0,Average
9678,4,42,Yes,7,2,Poor
9679,3,41,No,5,4,Poor
9680,9,95,Yes,7,2,Distinction
9681,5,76,No,9,3,Average
9682,7,56,Yes,9,3,Poor
9683,6,67,No,8,0,Average
9684,5,57,Yes,4,5,Poor
9685,7,72,Yes,8,6,Average
9686,6,54,Yes,5,6,Poor
9687,2,61,Yes,6,5,Poor
9688,3,80,Yes,9,6,Average
9689,2,66,No,4,2,Poor
9690,3,94,No,9,4,Good
9691,1,76,Yes,5,6,Average
9692,8,71,Yes,5,9,Average
9693,6,99,No,9,4,Distinction
9694,2,84,No,8,9,Average
9695,8,58,Yes,9,1,Poor
9696,6,67,No,8,5,Average
9697,7,67,Yes,9,6,Average
9698,1,95,Yes,8,1,Average
9699,7,49,Yes,6,9,Poor
9700,3,59,No,7,7,Poor
9701,8,64,Yes,7,4,Average
9702,6,60,No,8,7,Average
9703,4,53,No,8,2,Poor
9704,8,61,No,6,1,Average
9705,9,92,No,7,6,Distinction
9706,2,65,Yes,6,4,Poor
9707,6,83,Yes,5,4,Good
9708,5,50,No,9,7,Poor
9709,5,94,Yes,7,8,Good
9710,3,46,No,8,7,Poor
9711,8,56,Yes,4,9,Poor
9712,8,57,Yes,5,1,Average
9713,5,46,Yes,9,9,Poor
9714,8,95,Yes,4,6,Distinction
9715,8,59,Yes,6,4,Average
9716,3,77,Yes,9,6,Average
9717,2,50,No,6,2,Poor
9718,9,83,Yes,6,3,Distinction
9719,2,97,Yes,8,6,Good
9720,9,55,Yes,6,1,Average
9721,4,90,No,4,1,Good
9722,2,94,Yes,5,0,Average
9723,1,66,Yes,8,0,Poor
9724,4,90,Yes,5,0,Good
9725,9,50,No,6,5,Poor
9726,9,55,Yes,7,4,Poor
9727,4,62,No,9,9,Average
9728,9,99,No,8,7,Distinction
9729,6,98,Yes,6,4,Distinction
9730,1,51,Yes,8,0,Poor
9731,6,98,No,7,7,Distinction
9732,9,79,No,4,5,Good
9733,2,42,Yes,4,7,Poor
9734,6,41,Yes,9,1,Poor
9735,2,99,No,4,9,Good
9736,4,77,No,7,7,Average
9737,8,87,No,5,5,Good
9738,7,91,No,7,0,Good
9739,9,63,Yes,7,0,Average
9740,7,68,No,6,9,Average
9741,1,86,Yes,4,4,Average
9742,2,85,No,8,6,Average
9743,6,73,No,9,3,Average
9744,7,59,Yes,5,9,Average
9745,3,57,Yes,8,4,Poor
9746,9,53,Yes,6,9,Poor
9747,7,57,Yes,6,2,Poor
9748,6,41,No,5,1,Poor
9749,6,40,Yes,8,1,Poor
9750,1,59,Yes,5,4,Poor
9751,5,73,Yes,5,3,Average
9752,3,80,No,4,1,Average
9753,7,80,No,8,4,Good
9754,3,87,Yes,4,9,Average
9755,5,50,No,4,8,Poor
9756,7,66,No,9,7,Average
9757,3,62,Yes,4,8,Poor
9758,2,77,No,7,8,Average
9759,6,83,Yes,6,7,Good
9760,8,42,Yes,6,8,Poor
9761,4,51,Yes,7,3,Poor
9762,9,69,No,5,7,Average
9763,8,70,Yes,8,1,Average
9764,7,62,No,8,8,Average
9765,7,40,No,8,8,Poor
9766,3,80,No,4,2,Average
9767,6,59,No,8,5,Poor
9768,5,93,Yes,8,6,Good
9769,1,45,Yes,8,2,Poor
9770,3,50,No,6,4,Poor
9771,1,74,Yes,7,0,Average
9772,4,43,No,9,2,Poor
9773,3,68,No,5,7,Poor
9774,4,98,Yes,7,2,Good
9775,9,49,No,8,7,Poor
